user_id,book_id,rating
8228,4111,4
14210,5296,5
30766,356,4
40234,2116,4
8978,1453,5
26585,2551,3
49670,1046,4
20195,1326,4
30766,921,4
20195,112,3
20195,459,4
48779,3855,5
7713,842,3
32550,2331,5
20195,2752,5
39593,1173,3
40923,1810,2
37758,1461,5
20195,610,5
20195,4072,5
30766,950,5
30766,5532,5
6863,5618,3
29967,2169,4
38447,4852,5
20195,695,4
20195,1065,4
45701,2613,5
29375,6145,4
53005,1325,4
53005,1911,5
53005,2207,3
53005,2888,5
53005,4111,3
31102,4384,4
24700,2617,4
41929,7550,4
9886,5259,4
53005,1065,5
53005,8673,4
52132,1028,3
52132,4032,4
45031,822,5
42969,678,4
45701,2535,5
45701,3294,4
45701,3722,4
6175,8282,4
18661,623,5
544,7359,2
17616,2888,4
9714,2774,4
2395,533,3
15925,4576,5
47685,7272,5
47685,9093,5
13333,389,5
10967,4381,4
23905,811,5
41574,1539,4
10913,1028,4
10913,2307,3
10913,2037,3
18950,8145,4
13064,3064,3
51301,3993,4
10135,7896,5
29437,752,4
43664,2218,5
32374,4873,5
53191,884,5
1359,3257,2
51062,774,4
27020,2175,5
40197,3241,5
40197,5842,4
40197,1568,5
40197,8265,5
40197,5131,4
52266,7550,5
40197,7148,5
40197,5635,3
43710,1774,5
12996,3955,3
36166,3228,4
49545,8672,3
22351,3043,4
47438,1345,3
13649,5422,5
39837,5296,1
47256,1028,3
13649,7455,5
5293,566,4
34544,2216,3
5293,3130,4
410,3528,5
22503,8311,3
22352,4437,3
12508,4617,4
24814,4176,5
34533,2672,5
25135,5852,2
6277,313,3
23594,2999,4
1952,2840,5
36166,279,3
26488,8255,4
5810,2307,4
44632,61,3
1461,4621,4
39197,279,4
5659,7359,3
41854,695,4
34434,5164,3
43256,8839,4
14382,6443,4
36166,1631,4
12517,5259,3
11960,987,3
25759,8205,3
11937,3952,5
27627,1174,4
45134,886,4
5210,1395,3
11469,6940,4
52857,1688,4
9002,3461,4
12950,1568,5
29979,623,4
37493,9034,5
34020,3855,3
15107,3952,4
20438,313,4
37677,1947,3
52372,807,5
4617,2855,3
19611,6107,3
26302,267,5
3333,5938,4
11960,459,4
11044,9276,4
6400,1499,5
2390,7443,3
2390,7523,3
2390,6428,3
2390,2243,3
2390,3130,3
2390,8315,3
13461,438,4
19611,8195,4
19611,2360,3
25834,3491,4
29717,174,2
21815,6289,2
13659,5618,4
24455,5379,3
47049,5259,4
38918,5618,1
2823,2089,4
49086,2061,5
47362,822,3
45375,5954,4
47754,2273,4
42540,974,3
8882,4122,5
35441,8672,2
46456,8576,4
2942,852,4
2942,262,4
32860,2422,4
19163,61,4
7902,2244,5
16301,5842,3
7902,2767,5
2942,5368,4
53313,5562,4
44645,8315,3
26656,4254,5
13244,4552,4
11145,6479,1
22212,6659,3
52755,279,2
18220,9034,5
45389,991,4
4101,2906,4
33015,8353,4
4101,3122,4
33215,4381,3
32856,1174,2
25587,3976,4
6486,5296,2
6486,1433,2
23333,7933,4
24788,1524,5
33410,8282,4
42920,4734,4
30057,2061,4
30057,8839,4
30057,1028,3
27627,1728,4
27627,1187,5
27627,2535,5
27627,3294,5
27627,3722,5
44857,279,4
7477,313,2
21652,279,4
12996,2999,4
30057,1499,1
45513,4576,2
52476,8892,5
42783,352,2
2045,9020,4
51467,6340,3
8385,1524,3
51467,6650,3
51467,393,4
51467,324,3
51467,774,3
51467,581,3
51467,752,3
51467,1022,3
51467,423,2
51467,1728,3
15801,9276,5
51467,2533,3
46444,1174,3
29511,5578,4
29698,3880,1
2207,1539,4
2207,6793,4
51467,6189,4
18409,61,5
51467,9848,4
33986,352,3
17951,8065,3
50077,119,5
3828,1065,5
3764,1568,5
26423,3659,3
20810,673,5
28723,9973,5
50812,4804,5
20810,1173,1
20810,7640,4
5340,8839,4
3946,3481,5
53163,119,4
16891,9276,5
3946,8580,4
3946,7537,5
3946,1174,2
39066,3371,4
44663,262,5
6229,262,4
6229,3952,4
6229,4032,1
42994,5618,5
21372,1076,3
34575,7240,4
22755,928,5
22755,1782,5
22755,2558,5
22755,3441,5
13004,9034,5
44252,473,5
43658,6116,5
24728,235,4
52533,1220,5
29101,1174,3
22122,7193,4
24783,1044,4
20129,2140,4
12585,2179,4
32628,914,4
32628,2207,4
4039,9585,4
21946,2037,5
25364,4123,4
28054,4610,4
30958,279,4
12202,61,5
7654,1499,5
24814,3228,5
10149,3952,3
29976,4594,3
22245,9913,3
46284,4576,4
6184,6443,3
29306,537,4
3706,940,5
32645,262,5
596,4176,3
10648,1577,5
22089,8869,3
26409,1187,4
29957,2331,4
52477,2723,4
47691,3778,3
9140,2037,4
20761,1737,4
20761,7206,3
35534,537,4
5833,6538,5
9140,4178,2
9140,7359,4
47414,5649,3
11939,2216,2
21208,2058,4
46865,61,4
4195,6443,3
5094,8193,3
10427,8551,4
6856,3228,3
6856,279,3
6856,1808,4
34467,4961,5
39105,7610,4
4833,215,5
15574,2335,4
6856,2221,4
29828,4032,4
29828,1028,4
15574,533,3
946,9651,3
15574,1527,4
14968,2167,3
14968,1808,5
24419,5279,5
29828,4128,2
15997,316,5
14968,1736,3
29313,2829,5
1692,2888,4
45946,7272,5
49344,2888,4
45946,279,5
21300,215,5
42754,3553,4
15347,1539,4
15347,1794,4
20810,3270,4
26047,6227,5
15065,6872,5
6257,2663,3
48890,1524,4
24025,3908,4
7414,4381,5
8124,4111,5
22884,8563,4
16965,974,4
8124,1433,3
6083,112,3
46853,1943,4
46853,61,3
294,61,4
46853,215,4
38363,4378,4
38363,7811,4
30055,9034,5
50440,6145,4
50440,8892,3
38363,858,5
38363,1341,5
38363,1808,5
33874,1353,5
24984,928,5
24984,1782,4
24984,2558,4
24984,3441,4
24984,5900,4
24984,3229,4
7725,1524,4
7725,4128,4
7725,6443,4
7725,2037,4
6219,1539,4
50402,2179,3
7725,7896,4
24984,9883,2
7725,1174,5
7725,8722,5
7725,2840,5
50402,423,3
24984,3458,2
7725,7049,5
7725,8582,4
7725,852,4
7725,6241,4
7725,1220,5
7725,2848,5
7725,1198,5
7725,2652,5
30634,1729,5
48478,2037,4
50402,5079,3
50842,1174,3
24069,1190,4
51322,7443,4
51322,3241,4
51322,1668,4
51322,8695,3
16385,1028,3
39598,1798,4
18544,324,4
8197,9510,4
51322,884,2
51322,1948,2
8197,5164,4
8197,6694,4
19603,8145,4
6776,7550,3
9756,4552,5
39698,2360,4
43138,7455,4
20733,2098,5
41126,5651,4
48314,4617,5
45164,3952,5
33823,920,2
46025,6579,3
50111,262,4
50111,3553,3
52378,9728,3
40378,5562,3
12294,1325,4
49054,279,5
40378,356,3
50957,7773,3
40378,873,3
40378,1033,3
40378,1163,3
40378,1225,3
40378,1289,3
40378,1233,3
40378,1827,3
40378,1549,3
21682,5901,5
40378,1476,3
40378,1774,3
47085,1499,4
40378,1975,3
40378,1977,3
47085,7659,3
48863,459,4
36913,566,3
14799,2116,3
22769,4381,5
52268,5665,4
34455,9261,5
6847,1433,4
44383,215,4
19381,1539,3
5622,1220,2
5622,1538,3
47655,2037,1
47186,4852,5
1207,1044,5
5622,458,4
40111,3976,5
12607,4269,4
19929,4178,4
20155,1028,3
12819,5459,5
12885,752,5
12819,7979,3
14042,469,3
9166,1187,3
17691,423,3
17691,1062,3
6096,852,4
18091,987,2
52612,1975,3
35230,7084,5
40445,3341,5
8169,119,4
51198,1965,5
3452,5368,5
29853,7993,4
51198,2533,4
51198,1808,5
51198,2178,4
51198,4082,4
51198,389,5
51198,1668,5
51198,4943,5
49847,6737,3
30591,3312,5
49847,1028,2
24472,7076,5
24071,4875,4
51840,1341,5
40288,279,4
45121,458,3
20175,459,4
17830,1511,2
45121,8713,3
20104,2246,4
12232,279,3
35220,2179,3
753,4610,2
4833,1433,4
44312,8911,4
26981,4875,4
52430,4866,4
15614,1794,3
18785,5259,2
18785,4178,4
18785,1028,4
5999,3441,5
18785,2037,4
20810,2037,5
17602,262,4
43083,5459,4
41702,672,4
41702,176,4
53083,324,4
53077,827,4
53081,1837,4
53073,324,4
5277,8936,3
53074,324,4
2336,1539,3
41380,9538,4
44596,2037,5
44596,3952,4
44596,1001,3
19247,5532,3
12298,7154,4
34344,6428,3
9651,4184,5
49926,235,3
3642,1173,4
1105,4111,3
5277,822,4
3988,112,4
21337,1539,4
12298,8065,4
3273,1837,4
39418,7359,4
23530,3855,4
40900,459,5
34923,1499,5
28560,6107,3
53070,1837,4
53073,1837,4
53076,235,4
9318,852,4
23654,1568,4
53080,324,4
53077,324,4
34923,1539,5
41702,2089,4
8124,235,4
53078,235,4
53080,1837,4
53072,1837,4
14962,6737,5
53071,324,4
53080,827,4
53072,827,4
53070,324,4
11263,1551,4
41702,403,3
7464,2683,4
7464,5222,4
52900,5296,5
8978,1737,5
44634,4576,2
19553,5422,5
16456,262,5
35598,974,4
19247,9569,5
29081,1044,4
52997,7980,3
42087,5578,5
42087,4178,5
52997,3961,1
15960,147,4
51517,2327,4
33515,5259,4
41095,6159,5
2886,119,5
5249,1028,3
50321,983,3
5249,4961,3
52581,858,4
41702,6130,3
35598,920,4
37386,2792,4
49582,458,4
49582,1728,5
37386,3341,4
47858,3756,5
47858,4642,5
47858,6323,5
40756,4852,4
37606,3291,5
37606,7258,5
37606,5554,5
53276,9470,4
43502,217,4
42847,1786,4
27690,2243,4
23946,1001,3
34243,1499,4
7464,3722,5
51062,2254,2
51062,1353,5
1216,2307,1
11813,167,5
53268,1264,5
6196,2772,5
33323,3391,4
29908,112,5
33323,5618,4
52639,2080,4
33323,3458,2
33323,8711,2
33963,7984,3
1026,3257,4
20037,4128,3
25786,4378,5
25786,6309,5
25786,7811,4
47053,3952,4
47053,6706,5
47053,5368,5
47053,950,2
47053,1203,5
47192,389,4
47192,565,4
47192,603,4
21756,3885,5
21756,7272,4
12405,3481,2
43594,313,5
5197,8722,3
6627,5296,4
6627,678,4
41979,2216,5
27015,279,3
3954,4875,4
32045,1076,4
49521,5131,4
46056,1028,4
51058,1568,3
36864,2743,5
39904,1524,5
32801,6868,5
27746,8892,5
43889,1524,4
35188,2723,2
35417,5578,5
12685,873,4
12685,1163,4
12685,1225,4
12685,1289,4
12685,1233,4
12685,1827,3
35820,1699,3
1653,2332,4
9157,4097,3
12764,822,1
25299,4714,4
52486,2216,4
25299,1499,4
25299,1688,4
12764,7049,2
12634,2637,2
36857,1200,5
43623,1173,5
43623,9982,5
45513,4239,5
43623,774,5
43623,581,5
46029,1076,4
43623,4903,5
43623,423,5
38771,3045,3
12934,852,5
21253,1568,4
21628,3447,4
48594,3778,4
3586,7560,3
30705,1539,4
30157,852,5
22937,7359,3
32856,2243,3
31313,3228,5
11411,60,4
12904,3599,5
12299,8722,4
15749,5368,5
1047,1076,3
15381,752,5
11595,279,4
11595,4641,4
36125,7094,5
51334,2580,4
18871,2580,4
14191,5259,5
15294,3334,3
32034,4001,4
48191,4401,4
13300,1524,5
17467,2422,4
4856,3329,3
11551,3534,5
644,2268,4
41360,7984,3
10994,6659,5
41360,2613,2
10833,1699,3
640,1499,5
2358,8365,2
15366,9659,1
13648,1539,3
31138,2178,4
37258,313,4
15983,4589,4
28433,217,3
28433,2739,5
46600,8595,5
1865,4790,4
3561,1699,4
17481,9413,4
17481,8991,4
51104,842,4
40596,1524,4
678,4547,3
40596,2205,4
40596,886,4
50113,2167,5
36160,9932,4
45977,215,5
1594,6491,4
6687,4875,3
29932,2037,4
28527,7272,5
46326,9034,4
49655,5921,4
14271,4254,5
36338,313,3
38674,5422,5
45026,3466,3
45026,2530,3
45026,811,1
45026,2334,4
45026,672,3
45026,9097,5
45026,8930,3
45026,61,3
45026,5071,4
45026,3885,4
44123,1028,4
49843,403,4
39826,1965,4
32454,6659,3
28325,2058,4
39826,5360,4
16357,4041,4
29698,5111,3
39826,1737,3
32550,393,5
51775,2335,4
13199,4852,4
51234,5217,3
51375,5597,4
40593,9738,3
33546,5409,5
11330,393,4
11349,6250,4
11330,752,4
11330,1022,4
11330,1264,4
11330,2629,4
11330,2167,4
32980,2726,3
33588,1490,4
28598,3294,5
40642,8628,4
35062,2840,5
24142,2178,5
50812,4896,5
267,4594,3
24464,2037,4
1947,5219,4
5545,1028,4
5545,1804,3
5545,1499,4
23325,3952,1
41508,435,4
8524,7094,4
43249,1912,4
37736,8044,5
42547,991,3
50282,862,5
39325,2335,4
42096,566,5
50842,6868,4
7314,9644,3
46982,6194,4
51719,2626,5
46109,8282,5
50915,1022,3
15809,4381,4
26279,8563,3
32607,4111,3
26279,2413,4
13695,2617,4
50077,668,5
2152,1524,3
26404,536,4
18215,623,2
45546,1472,4
30837,267,5
30837,2383,4
13400,4178,2
18440,459,4
42934,1539,2
53211,1076,3
7492,7359,4
42905,61,4
42905,2113,5
12366,1524,4
21874,458,4
42905,3490,5
21874,3885,4
23990,8065,4
22341,4032,5
5727,5125,5
34508,1433,2
41339,215,5
5727,4961,5
41339,1341,3
41339,1808,4
42953,279,2
42953,4641,5
42953,1965,3
42953,5360,3
1842,2906,4
1842,3241,4
29737,983,4
12123,4626,3
33043,2617,5
28574,1499,4
28282,2205,5
12545,6905,4
45933,950,3
28574,6414,3
26410,2037,4
28574,8649,3
11811,1508,3
9853,3528,5
9853,147,3
36485,4176,4
50958,9312,4
50958,9504,4
50958,232,4
50958,4961,3
11137,3659,4
50958,2792,4
50958,8299,4
50958,2768,4
50958,2774,4
50958,215,5
39238,1508,5
50958,1730,4
50958,1511,5
50958,7219,4
11137,1029,5
11137,2244,5
11137,2767,5
11137,3191,5
50958,5070,5
11137,4522,5
50958,2299,4
50958,2382,4
50958,1964,4
50958,3690,4
50958,1018,4
50958,1838,4
11137,9037,5
16967,279,4
50958,3144,4
50958,665,5
27620,3976,3
11137,6527,5
46223,3064,4
11137,8020,4
11137,6592,3
11137,244,4
48764,9641,3
2857,3599,4
50958,174,5
50958,1476,3
50958,1549,3
43652,1551,3
13202,2441,5
41433,2580,2
41970,5079,3
41970,7791,3
36380,2332,4
14023,423,4
41702,7281,4
24721,7431,3
14605,1499,5
16097,1076,3
7902,3885,5
16097,267,5
7902,2613,1
35732,4178,3
52947,2307,4
509,1524,4
24398,566,4
22333,4641,4
7586,678,4
7796,3135,5
11362,1712,4
33043,459,5
32178,8828,4
49339,921,3
17518,7560,5
7296,244,4
9499,4106,4
543,5901,4
21485,7867,4
25620,3855,5
25620,8145,5
25620,4429,4
36164,3228,4
36164,7148,2
36164,1808,5
36164,279,3
7180,313,4
8092,2580,4
33584,2037,5
53384,3391,4
33584,1028,4
33584,1174,3
48427,4381,5
33584,4128,3
16280,4176,3
10429,3885,4
1700,7108,3
34129,2098,3
18237,1263,4
18237,2140,5
18237,2728,4
18237,3670,4
18237,4461,5
18237,910,4
11437,537,3
22098,1017,4
47058,7840,3
13607,1810,5
37604,1539,5
37980,232,1
49123,581,4
44419,4714,3
29189,1808,4
22391,4837,4
22391,3741,4
5810,1712,4
50819,8892,5
5357,6868,5
46642,7008,3
42316,979,5
49183,279,5
47709,1433,3
19079,4875,4
52494,4001,5
36705,3559,4
18298,4961,4
18298,7394,4
20842,5852,4
12049,1499,4
7110,5409,3
44328,8713,4
26374,2848,4
26374,2390,3
49977,1472,5
35422,4752,5
25620,5131,5
25620,6900,5
52009,8981,3
1665,1538,3
588,7022,4
42442,3291,5
42442,5554,5
42442,7258,5
34108,858,4
13350,8892,5
25031,3481,5
713,1187,4
1017,1786,3
2426,6107,4
1314,8044,4
42551,1000,3
51473,7033,4
11555,886,5
11555,807,4
33064,6482,4
8855,119,4
8855,1198,4
10358,5900,4
32219,3976,4
28101,1499,5
30782,5296,4
47891,435,4
40602,4928,4
44154,1736,3
40602,4595,3
50816,6460,3
31297,9899,4
13985,9034,4
23531,3312,4
3538,4617,3
23448,1736,5
13346,4239,5
31511,1527,5
19478,2663,3
19478,1524,4
9331,1688,4
1338,1453,3
52393,8911,2
34344,7443,3
34344,7523,3
28597,1345,3
24543,2179,3
14032,4041,3
50599,112,5
11551,8911,4
41004,5494,5
39336,352,4
22203,4875,3
50295,119,5
48890,244,4
50519,5921,3
14602,1539,4
11971,1837,4
1182,4128,4
507,610,4
49009,1471,5
53250,9670,4
12633,6809,4
3586,8505,1
32718,5379,5
49501,2335,5
49631,7272,5
47029,3133,4
37525,811,3
35969,8381,4
17195,4853,4
17929,3490,3
50963,4576,5
5181,8315,4
46549,940,3
52896,459,5
52896,4787,5
42542,3855,5
52896,2634,4
52896,673,5
15940,7378,3
44568,5422,5
52896,7478,5
36559,852,5
16141,5296,4
30863,3343,2
49947,4875,3
49947,2774,4
49947,2768,4
48108,811,5
49947,2641,4
10786,9883,4
39040,1433,3
10913,1551,3
36833,3885,4
12412,4176,3
6981,2058,4
50542,8044,4
26589,7033,3
12242,2307,4
28693,811,4
42202,8892,5
51234,1808,4
41904,6775,4
15363,4026,4
46373,1472,5
23448,1808,5
16669,4576,3
6138,725,5
13,2037,4
13,983,4
28735,313,3
2350,7240,4
46266,8265,4
17888,2904,3
39359,6904,2
46087,3855,4
38686,4641,5
15246,279,4
17949,581,4
21575,61,3
21575,244,3
50284,215,5
48384,950,5
43374,3599,5
38387,7006,4
8599,1076,4
39272,7199,5
44791,1471,4
38416,6428,5
38416,7443,4
38416,7523,5
19928,1729,3
22441,8145,3
48799,4486,5
33967,4896,4
47691,4896,2
19553,1712,4
17500,3329,3
11742,4041,5
43419,2840,4
31754,2037,4
17745,119,4
14968,842,2
39621,1730,4
52728,3526,3
310,7049,5
52728,921,5
12934,842,5
20529,4589,4
20529,7154,3
40746,7145,4
15623,1539,4
8773,6583,4
15623,1433,3
15623,1174,3
26286,1433,4
52979,1001,3
27775,974,4
27775,1947,3
50196,9953,5
40122,215,1
36959,9276,4
27775,1433,4
20353,7215,3
27775,8362,5
27775,1028,4
50572,5618,4
20869,3466,5
50572,3391,4
50572,2273,2
27775,1551,4
27775,2216,4
10768,1076,3
34455,6145,5
46373,4255,4
49123,6659,5
28087,2422,4
49123,4381,5
29673,3345,4
32794,61,3
30933,7550,5
22714,3241,3
38336,8282,4
45031,6228,4
22884,3952,5
25183,61,3
25183,2331,5
6632,2728,4
17830,2175,5
43426,6443,4
25183,469,4
4011,991,5
42087,3952,5
53314,1568,5
32511,1568,4
3482,9504,5
32511,2723,4
10593,4601,4
30918,1453,4
49164,1001,2
3226,3429,4
14268,5921,3
33008,1028,4
15152,1001,3
31044,61,2
31044,147,5
28919,1076,3
31044,7994,5
31044,4840,4
49123,1736,5
49123,8627,4
10043,5449,4
10043,3952,5
49123,235,4
35854,279,3
48215,112,5
27972,4246,5
2871,920,2
8027,4123,2
17306,8627,2
29726,842,4
21309,5259,5
35728,1076,3
1799,983,5
25412,9712,4
25412,9953,3
14036,2331,4
40498,9034,4
18083,536,3
35231,3268,3
48892,886,4
32550,752,5
46284,1786,2
51639,1577,5
50000,9546,5
33112,6730,4
9546,3885,5
46705,2179,3
8023,7896,5
44106,459,4
2560,6443,4
49123,60,4
49123,807,4
30137,2216,3
30137,2723,3
30137,2849,4
30137,1538,3
30137,8580,2
30137,2551,1
10159,5954,4
22820,807,4
10201,2663,3
33730,4032,4
16128,4576,4
10003,267,5
11937,4111,3
1748,673,3
22397,1353,4
22397,2254,4
10003,1174,3
21875,2216,1
22397,2718,5
22397,2470,5
10003,1076,2
22397,4464,5
22397,774,4
22397,581,4
21875,3481,4
10003,3952,5
10003,4381,5
22053,1539,4
22053,4594,2
22053,852,4
2249,4961,5
1446,4594,4
30137,1028,3
30137,1076,2
49258,4957,3
22397,910,4
22397,167,4
2741,1539,4
22037,7359,4
38196,1076,3
22178,8892,4
21565,920,1
43710,1975,5
22037,279,1
22037,6659,5
42179,1499,5
44459,473,2
51104,61,4
52216,7773,5
42036,1539,5
52216,3228,5
46370,8205,4
50227,774,5
3875,3722,5
2840,1524,4
39382,1508,2
19366,61,3
33379,61,4
46403,858,5
36009,1524,5
2558,1220,4
53370,6962,5
39862,5422,5
222,2037,3
7725,9276,4
41934,5289,3
40577,7642,4
39862,1395,5
26535,279,1
35732,1471,2
39862,983,5
35732,3268,4
39862,610,5
40594,4852,3
3396,926,3
50619,8892,4
50773,356,3
33928,920,4
29110,1472,4
8064,215,5
39862,1712,5
38230,7053,4
29110,1728,5
39862,2663,5
39862,1190,3
38230,7158,4
41574,668,4
38230,7348,4
38230,8431,4
38230,8608,4
39862,4150,5
39862,3621,5
39862,4552,5
39862,5844,5
39862,4401,5
39862,4295,5
39862,4928,5
39862,4589,5
39862,4595,5
39862,5319,5
18369,244,4
18950,8892,3
28753,1551,4
44529,1022,5
32663,279,3
24754,7979,3
12878,3441,3
10429,1028,4
31109,2167,5
42516,459,4
3952,7455,4
6826,3908,3
50991,565,5
50991,862,4
28753,9565,4
36890,6245,4
23648,4674,5
29589,4875,4
9884,4032,4
18397,2840,4
14881,2629,3
14881,4386,4
14881,1736,4
14881,5921,3
14881,6479,3
44461,8043,5
42549,5618,4
38231,435,4
14606,5578,4
46309,8365,4
43264,2332,2
47245,807,4
48829,2876,5
7521,8521,4
48920,1794,3
48059,3599,5
40584,1786,4
4994,2509,5
36478,852,4
46726,1433,3
53370,807,5
13714,1911,4
8255,1539,4
45366,6443,3
4114,7993,5
43629,435,5
5484,1482,4
45826,7550,5
33320,393,5
5624,950,4
22011,4032,4
20864,279,1
5724,5698,3
28263,1499,5
45713,2175,5
28263,1028,5
28383,5333,4
28263,2422,4
52653,1476,4
35452,5738,3
2152,8362,3
45553,1568,5
7417,2098,4
19603,4752,3
48991,2533,3
48991,1022,4
26724,7984,4
1748,1028,2
1748,2307,4
1748,2037,4
50137,4041,3
1748,1044,3
1748,61,3
1748,8672,5
1748,668,2
1748,1220,4
29803,2332,4
1748,1433,4
1748,4111,4
11721,3659,5
34156,438,5
34156,5219,4
26012,174,5
4973,1688,4
33756,1568,5
9529,4032,3
29942,1499,5
17588,4950,4
18700,4961,4
49937,7049,3
37737,1203,5
15266,2840,4
739,3885,2
21267,6900,5
24371,1786,3
37894,61,4
22785,5125,4
42920,1539,4
47110,811,4
6623,1539,5
33095,6443,4
42612,2672,4
18950,2178,5
28788,5578,3
16802,678,5
30057,313,5
9979,2216,3
47372,6245,4
27713,1028,5
50632,6868,4
19159,842,5
41376,581,3
51994,2637,4
15823,1539,5
42542,5131,4
5555,3615,3
15292,1671,4
51540,5820,4
1498,2535,4
1498,3722,4
28742,5578,4
21851,3429,4
12929,2169,3
4506,3228,5
16748,1028,4
33013,4178,4
35401,3952,5
6503,2335,3
41021,9504,5
48493,2179,4
49580,8265,4
35379,3885,4
47422,6900,4
23738,1551,3
7314,7550,3
1137,112,3
43710,1977,3
6313,3961,5
22281,1568,5
48197,1187,1
5727,9504,5
42821,873,5
42821,1033,5
24258,6799,3
24258,1220,3
24258,921,3
44252,1325,5
2266,4576,4
2266,4563,3
17847,3855,4
17847,8145,4
15915,6862,5
23143,2728,5
918,1539,4
22770,2555,4
51527,1028,4
25314,4178,3
25314,1028,5
25314,4875,4
15099,2663,5
37702,536,3
37702,1737,3
11713,1524,5
50375,459,5
107,3976,2
48943,4576,4
32670,9909,4
4203,7974,3
18754,4381,5
3268,1551,5
47211,852,4
18659,2216,1
48767,470,4
11123,9823,3
11123,2037,4
47414,320,5
1959,1539,3
22281,8383,3
50180,7984,3
2823,8384,3
37558,884,5
21683,2637,5
30060,6482,5
16201,1539,5
148,7154,4
16201,458,5
16201,4041,5
17480,1786,1
16201,215,5
41041,678,4
11533,7589,5
16201,603,5
16201,565,5
33578,1028,3
52672,459,4
47560,5520,3
20292,6767,3
18720,4641,3
1853,215,2
1853,1736,4
1853,2788,4
1389,7431,3
1853,7896,3
12431,668,3
49846,3241,5
49846,1000,5
49846,1743,5
432,1551,2
19110,469,5
51425,3952,4
23454,1730,4
29707,8582,4
6361,4386,5
26404,3855,4
25832,5296,5
15237,1289,5
7156,3481,3
12507,5799,4
23470,822,3
40756,2335,3
40756,1028,3
44663,1665,5
28830,2676,3
30318,1263,3
49528,2767,4
37906,1065,4
39044,4041,5
30318,695,4
14194,6810,4
48977,3987,5
25715,4176,3
32325,112,5
47451,1018,5
25483,862,5
44128,581,4
33155,4384,3
48254,7703,4
16736,1433,4
16736,1551,4
16736,4176,4
16736,2216,4
16736,7487,3
42255,991,5
42576,1736,3
23613,1326,5
50207,2509,4
52490,4641,4
36679,99,2
36127,2218,1
12493,1539,3
12493,852,3
39787,9643,4
30471,9282,4
30471,8911,5
30471,6596,5
30471,9953,5
30471,3249,5
30471,5217,5
14941,6479,3
25834,8933,5
11867,3481,3
28005,9164,3
47281,1668,4
17109,1490,4
42201,9040,5
52467,9274,5
37808,5219,4
15346,4111,4
46601,2307,4
48684,4884,4
25688,1028,4
213,4111,4
1685,9034,5
50011,1022,5
34079,2037,5
5541,6250,4
4908,7424,5
32132,2999,3
30165,8892,4
35962,6583,5
4688,1810,4
48363,884,4
27768,2422,5
27768,1028,4
27768,852,5
27768,1174,4
27768,7154,4
27768,6443,4
27768,1551,4
27768,1786,4
27768,4176,4
27768,2530,4
27768,2772,5
27768,2840,5
27768,5368,5
27768,8311,5
27768,8362,5
27768,7425,4
9935,4576,4
35547,7584,4
50395,1508,4
13503,1539,5
22391,4066,3
22391,4616,4
22391,8945,3
45681,1524,5
22391,5799,4
10787,5640,5
32621,1499,3
15685,6245,3
22391,2373,3
22391,5771,3
22391,6151,4
39748,4576,4
11687,1433,3
14268,1174,2
19261,665,2
21492,119,5
50290,6015,4
24865,1433,3
48384,3855,5
42971,316,4
42971,324,3
39464,313,5
842,320,4
25364,8713,3
24431,459,5
8909,459,4
33685,7359,4
3274,668,4
52291,2205,5
1288,5618,3
34050,119,5
38587,2580,4
5869,4178,2
42286,4576,5
39479,1347,4
39479,267,4
16741,5422,5
20575,8911,4
50383,5578,5
50383,8722,4
50383,1786,4
32133,7272,5
25736,1539,4
17404,320,3
46020,1508,4
33260,910,5
30318,2268,3
30318,3391,3
30318,3458,3
30318,8711,3
30318,5618,3
30318,6569,3
30318,6627,3
30318,9585,3
30318,9510,3
30318,9421,3
37261,4808,4
37261,6538,3
25498,1028,4
44930,4178,2
18055,3466,4
22365,4420,4
30165,6289,1
44703,4808,4
44703,6538,4
44703,6206,3
44703,2829,5
44703,458,4
47549,6158,2
44703,235,4
10584,910,4
1365,279,2
21337,1524,5
27454,873,3
38028,3976,3
4509,1499,5
13178,6450,4
10787,5186,3
51040,1220,4
51040,1076,3
51040,313,4
40503,1203,5
23755,459,5
43567,61,5
43567,2360,3
46726,1524,4
43896,3341,4
43896,2792,3
50375,4032,4
10285,4111,3
18470,1044,2
43267,1076,4
41822,389,4
41822,565,5
41822,603,4
17933,1947,3
23220,1527,4
37958,320,4
52555,1524,5
18487,7979,4
30318,1631,4
30318,8895,4
4022,1076,2
18470,5333,3
21565,4486,5
31500,176,4
13181,1736,5
13181,2307,4
5788,1539,5
27970,1810,5
27970,4111,3
27970,8632,3
27970,884,2
27970,1948,2
42196,446,5
42196,671,5
43734,1326,3
44090,533,4
27118,1551,4
42196,176,5
48968,2335,4
4019,3343,4
42336,5296,4
28773,2676,3
1463,2580,3
5318,4617,4
29437,2629,4
2538,983,4
27846,7930,5
51596,2167,5
51596,6423,5
51596,3704,5
51596,5259,3
31044,1568,5
622,7049,3
51966,8713,4
50686,9836,5
29235,565,5
29235,603,5
51133,4617,4
29235,2676,5
30264,2941,4
13618,244,3
53097,565,5
53097,389,5
32761,8862,4
46979,4837,5
46979,4066,5
29110,1353,4
2631,4255,4
2631,1341,4
31057,470,5
2631,2792,4
2631,3341,4
7050,9028,4
7050,811,5
7050,926,3
27234,1065,5
53095,7782,4
30532,7148,4
39137,2723,2
39137,267,5
51401,217,4
45546,4255,5
29853,4852,4
42821,1163,5
47077,4873,2
12416,8318,4
